試合ID,試合日,選手名,球団,対戦相手,打順,守備,打席,打数,安打,単打,二塁打,三塁打,本塁打,打点,出塁数
20260804-d-s-14,2026-08-04,岡林 勇希,中日ドラゴンズ,東京ヤクルトスワローズ,7,中,4,4,1,1,0,0,0,0,1
20260804-d-s-14,2026-08-04,石伊 雄太,中日ドラゴンズ,東京ヤクルトスワローズ,8,捕,4,4,2,2,0,0,0,0,2
20260804-d-s-14,2026-08-04,大野 雄大,中日ドラゴンズ,東京ヤクルトスワローズ,9,投,2,2,1,1,0,0,0,0,1
20260804-d-s-14,2026-08-04,宮本 丈,東京ヤクルトスワローズ,中日ドラゴンズ,9,打,1,1,0,0,0,0,0,0,0
20260804-d-s-14,2026-08-04,高橋 周平,中日ドラゴンズ,東京ヤクルトスワローズ,9,打,1,1,0,0,0,0,0,0,0
20260804-d-s-14,2026-08-04,武岡 龍世,東京ヤクルトスワローズ,中日ドラゴンズ,7,走,1,1,1,1,0,0,0,0,1
20260804-d-s-14,2026-08-04,塩見 泰隆,東京ヤクルトスワローズ,中日ドラゴンズ,9,右,1,1,0,0,0,0,0,0,0
20260804-d-s-14,2026-08-04,阿部 寿樹,中日ドラゴンズ,東京ヤクルトスワローズ,9,打,1,0,0,0,0,0,0,0,1
20260804-db-t-14,2026-08-04,近本 光司,阪神タイガース,横浜DeNAベイスターズ,1,中,4,4,1,1,0,0,0,0,1
20260804-db-t-14,2026-08-04,中野 拓夢,阪神タイガース,横浜DeNAベイスターズ,2,二,4,3,1,1,0,0,0,0,1
20260804-db-t-14,2026-08-04,森下 翔太,阪神タイガース,横浜DeNAベイスターズ,3,右,4,4,1,1,0,0,0,0,1
20260804-db-t-14,2026-08-04,佐藤 輝明,阪神タイガース,横浜DeNAベイスターズ,4,三,4,3,0,0,0,0,0,0,1
20260804-db-t-14,2026-08-04,大山 悠輔,阪神タイガース,横浜DeNAベイスターズ,5,一,4,4,1,1,0,0,0,0,1
20260804-db-t-14,2026-08-04,度会 隆輝,横浜DeNAベイスターズ,阪神タイガース,1,左,4,4,1,1,0,0,0,0,1
20260804-db-t-14,2026-08-04,牧 秀悟,横浜DeNAベイスターズ,阪神タイガース,2,二,3,3,1,0,1,0,0,0,1
20260804-db-t-14,2026-08-04,筒香 嘉智,横浜DeNAベイスターズ,阪神タイガース,3,一,3,3,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,髙寺 望夢,阪神タイガース,横浜DeNAベイスターズ,6,左,4,3,1,1,0,0,0,0,1
20260804-db-t-14,2026-08-04,坂本 誠志郎,阪神タイガース,横浜DeNAベイスターズ,7,捕,4,3,1,1,0,0,0,0,2
20260804-db-t-14,2026-08-04,元山 飛優,阪神タイガース,横浜DeNAベイスターズ,8,遊,4,4,2,2,0,0,0,0,2
20260804-db-t-14,2026-08-04,村上 頌樹,阪神タイガース,横浜DeNAベイスターズ,9,投,2,2,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,エンカーナシオン,横浜DeNAベイスターズ,阪神タイガース,4,右,3,3,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,宮﨑 敏郎,横浜DeNAベイスターズ,阪神タイガース,5,三,3,3,2,1,1,0,0,1,2
20260804-db-t-14,2026-08-04,勝又 温史,横浜DeNAベイスターズ,阪神タイガース,6,中,3,3,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,松尾 汐恩,横浜DeNAベイスターズ,阪神タイガース,7,捕,3,3,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,京田 陽太,横浜DeNAベイスターズ,阪神タイガース,8,遊,3,3,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,尾形 崇斗,横浜DeNAベイスターズ ,横浜DeNAベイスターズ,9,投,2,2,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,前川 右京,阪神タイガース,横浜DeNAベイスターズ,9,打,1,1,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,関根 大気,横浜DeNAベイスターズ,阪神タイガース,9,中,1,1,0,0,0,0,0,0,0
20260804-db-t-14,2026-08-04,ガルシア,阪神タイガース,横浜DeNAベイスターズ,9,打,1,1,0,0,0,0,0,0,0
20260804-h-f-15,2026-08-04,水野 達稀,北海道日本ハムファイターズ,福岡ソフトバンクホークス,1,遊,4,4,1,1,0,0,0,0,1
20260804-h-f-15,2026-08-04,細川 凌平,北海道日本ハムファイターズ,福岡ソフトバンクホークス,2,中,4,4,0,0,0,0,0,0,0
20260804-h-f-15,2026-08-04,レイエス,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,指,4,3,0,0,0,0,0,0,1
20260804-h-f-15,2026-08-04,万波 中正,北海道日本ハムファイターズ,福岡ソフトバンクホークス,4,右,4,3,1,0,1,0,0,0,2
20260804-h-f-15,2026-08-04,清宮 幸太郎,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,一,3,3,1,1,0,0,0,0,1
20260804-h-f-15,2026-08-04,正木 智也,福岡ソフトバンクホークス,北海道日本ハムファイターズ,1,一,4,4,1,1,0,0,0,0,1
20260804-h-f-15,2026-08-04,周東 佑京,福岡ソフトバンクホークス,北海道日本ハムファイターズ,2,中,4,4,0,0,0,0,0,0,0
20260804-h-f-15,2026-08-04,近藤 健介,福岡ソフトバンクホークス,北海道日本ハムファイターズ,3,指,4,4,1,1,0,0,0,0,1
20260804-h-f-15,2026-08-04,有薗 直輝,北海道日本ハムファイターズ,福岡ソフトバンクホークス,6,三,3,3,0,0,0,0,0,0,0
20260804-h-f-15,2026-08-04,郡司 裕也,北海道日本ハムファイターズ,福岡ソフトバンクホークス,7,左,3,3,1,1,0,0,0,0,1
20260804-h-f-15,2026-08-04,田宮 裕涼,北海道日本ハムファイターズ,福岡ソフトバンクホークス,8,捕,3,3,0,0,0,0,0,0,0
20260804-h-f-15,2026-08-04,栗原 陵矢,福岡ソフトバンクホークス,北海道日本ハムファイターズ,4,三,4,4,0,0,0,0,0,0,0
20260804-h-f-15,2026-08-04,柳田 悠岐,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,左,4,4,3,2,1,0,0,0,3
20260804-h-f-15,2026-08-04,牧原 大成,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,二,4,4,2,2,0,0,0,0,2
20260804-h-f-15,2026-08-04,山本 祐大,福岡ソフトバンクホークス,北海道日本ハムファイターズ,7,捕,3,2,0,0,0,0,0,1,0
20260804-h-f-15,2026-08-04,柳町 達,福岡ソフトバンクホークス,北海道日本ハムファイターズ,8,右,3,3,1,0,1,0,0,0,1
20260804-h-f-15,2026-08-04,奈良間 大己,北海道日本ハムファイターズ,福岡ソフトバンクホークス,9,二,3,3,1,1,0,0,0,0,1
20260804-h-f-15,2026-08-04,川瀬 晃,福岡ソフトバンクホークス,北海道日本ハムファイターズ,9,遊,3,3,0,0,0,0,0,0,0
20260804-h-f-15,2026-08-04,矢澤 宏太,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,走,1,1,0,0,0,0,0,0,0
20260804-m-l-15,2026-08-04,若林 楽人,西武ライオンズ,千葉ロッテマリーンズ,1,中,4,3,0,0,0,0,0,0,1
20260804-m-l-15,2026-08-04,滝澤 夏央,埼玉西武ライオンズ,千葉ロッテマリーンズ,2,遊,4,2,1,1,0,0,0,0,2
20260804-m-l-15,2026-08-04,林 安可,埼玉西武ライオンズ,千葉ロッテマリーンズ,3,指,4,4,0,0,0,0,0,0,0
20260804-m-l-15,2026-08-04,ネビン,埼玉西武ライオンズ,千葉ロッテマリーンズ,4,一,4,3,2,1,0,0,1,2,3
20260804-m-l-15,2026-08-04,渡部 聖弥,埼玉西武ライオンズ,千葉ロッテマリーンズ,5,三,4,4,0,0,0,0,0,0,0
20260804-m-l-15,2026-08-04,藤原 恭大,千葉ロッテマリーンズ,埼玉西武ライオンズ,1,右,4,4,2,2,0,0,0,2,2
20260804-m-l-15,2026-08-04,西川 史礁,千葉ロッテマリーンズ,埼玉西武ライオンズ,2,左,4,4,1,1,0,0,0,0,1
20260804-m-l-15,2026-08-04,佐藤 都志也,千葉ロッテマリーンズ,埼玉西武ライオンズ,3,捕,4,3,1,1,0,0,0,0,2
20260804-m-l-15,2026-08-04,山口 航輝,千葉ロッテマリーンズ,埼玉西武ライオンズ,4,指,4,4,0,0,0,0,0,0,0
20260804-m-l-15,2026-08-04,ソト,千葉ロッテマリーンズ,埼玉西武ライオンズ,5,一,4,4,1,1,0,0,0,1,1
20260804-m-l-15,2026-08-04,外崎 修汰,埼玉西武ライオンズ,千葉ロッテマリーンズ,6,二,4,3,0,0,0,0,0,0,1
20260804-m-l-15,2026-08-04,蛭間 拓哉,埼玉西武ライオンズ,千葉ロッテマリーンズ,7,左,3,3,0,0,0,0,0,0,0
20260804-m-l-15,2026-08-04,古賀 悠斗,埼玉西武ライオンズ,千葉ロッテマリーンズ,8,捕,3,3,1,1,0,0,0,0,1
20260804-m-l-15,2026-08-04,カナリオ,埼玉西武ライオンズ,千葉ロッテマリーンズ,9,右,3,2,1,0,0,0,1,1,2
20260804-m-l-15,2026-08-04,上田 希由翔,千葉ロッテマリーンズ,埼玉西武ライオンズ,6,三,4,3,2,2,0,0,0,0,3
20260804-m-l-15,2026-08-04,小川 龍成,千葉ロッテマリーンズ,埼玉西武ライオンズ,7,二,4,4,3,2,0,0,1,2,3
20260804-m-l-15,2026-08-04,愛斗,千葉ロッテマリーンズ,埼玉西武ライオンズ,8,中,4,4,2,2,0,0,0,0,2
20260804-m-l-15,2026-08-04,山﨑 剛,千葉ロッテマリーンズ,埼玉西武ライオンズ,9,遊,4,4,1,1,0,0,0,0,1
20260804-m-l-15,2026-08-04,岸 潤一郎,埼玉西武ライオンズ,千葉ロッテマリーンズ,7,打,1,1,0,0,0,0,0,0,0
20260805-b-e-14,2026-08-05,中島 大輔,東北楽天ゴールデンイーグルス,オリックス・バファローズ,1,左,4,3,1,1,0,0,0,0,2
20260805-b-e-14,2026-08-05,辰己 涼介,東北楽天ゴールデンイーグルス,オリックス・バファローズ,2,中,4,4,1,1,0,0,0,0,1
20260805-b-e-14,2026-08-05,佐藤 直樹,東北楽天ゴールデンイーグルス,オリックス・バファローズ,3,右,4,4,1,1,0,0,0,0,1
20260805-b-e-14,2026-08-05,マッカスカー,東北楽天ゴールデンイーグルス,オリックス・バファローズ,4,指,4,4,2,2,0,0,0,1,2
20260805-b-e-14,2026-08-05,宗 佑磨,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,三,4,3,0,0,0,0,0,0,1
20260805-b-e-14,2026-08-05,山中 稜真,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,一,4,3,0,0,0,0,0,0,0
20260805-b-e-14,2026-08-05,西川 龍馬,オリックス・バファローズ,東北楽天ゴールデンイーグルス,3,指,4,4,1,0,0,0,1,1,1
20260805-b-e-14,2026-08-05,紅林 弘太郎,オリックス・バファローズ,東北楽天ゴールデンイーグルス,4,遊,4,3,1,0,1,0,0,0,2
20260805-b-e-14,2026-08-05,村林 一輝,東北楽天ゴールデンイーグルス,オリックス・バファローズ,5,二,4,3,0,0,0,0,0,0,1
20260805-b-e-14,2026-08-05,浅村 栄斗,東北楽天ゴールデンイーグルス,オリックス・バファローズ,6,一,4,4,0,0,0,0,0,0,0
20260805-b-e-14,2026-08-05,平良 竜哉,東北楽天ゴールデンイーグルス,オリックス・バファローズ,7,三,4,4,2,2,0,0,0,0,2
20260805-b-e-14,2026-08-05,堀内 謙伍,東北楽天ゴールデンイーグルス,オリックス・バファローズ,8,捕,3,3,1,1,0,0,0,0,1
20260805-b-e-14,2026-08-05,来田 涼斗,オリックス・バファローズ,東北楽天ゴールデンイーグルス,5,右,4,4,2,2,0,0,0,0,2
20260805-b-e-14,2026-08-05,中川 圭太,オリックス・バファローズ,東北楽天ゴールデンイーグルス,6,左,3,2,0,0,0,0,0,1,1
20260805-b-e-14,2026-08-05,宜保 翔,オリックス・バファローズ,東北楽天ゴールデンイーグルス,7,二,3,2,0,0,0,0,0,0,0
20260805-b-e-14,2026-08-05,宗山 塁,東北楽天ゴールデンイーグルス,オリックス・バファローズ,9,遊,4,4,1,1,0,0,0,0,1
20260805-b-e-14,2026-08-05,若月 健矢,オリックス・バファローズ,東北楽天ゴールデンイーグルス,8,捕,3,2,1,1,0,0,0,1,1
20260805-b-e-14,2026-08-05,渡部 遼人,オリックス・バファローズ,東北楽天ゴールデンイーグルス,9,中,3,3,0,0,0,0,0,0,0
20260805-b-e-14,2026-08-05,黒川 史陽,東北楽天ゴールデンイーグルス,オリックス・バファローズ,8,打,1,1,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,小濱 佑斗,読売ジャイアンツ,広島東洋カープ,1,二,4,4,1,1,0,0,0,2,1
20260805-c-g-13,2026-08-05,松本 剛,読売ジャイアンツ,広島東洋カープ,2,左,4,4,1,1,0,0,0,0,1
20260805-c-g-13,2026-08-05,泉口 友汰,読売ジャイアンツ,広島東洋カープ,3,遊,4,4,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,ダルベック,読売ジャイアンツ,広島東洋カープ,4,一,4,4,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,大盛 穂,広島東洋カープ,読売ジャイアンツ,1,中,4,4,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,菊池 涼介,広島東洋カープ,読売ジャイアンツ,2,二,4,4,2,2,0,0,0,0,2
20260805-c-g-13,2026-08-05,ファビアン,広島東洋カープ,読売ジャイアンツ,3,左,4,4,2,2,0,0,0,0,2
20260805-c-g-13,2026-08-05,坂倉 将吾,広島東洋カープ,読売ジャイアンツ,4,三,4,4,1,1,0,0,0,0,1
20260805-c-g-13,2026-08-05,岸田 行倫,読売ジャイアンツ,広島東洋カープ,5,捕,4,3,0,0,0,0,0,0,1
20260805-c-g-13,2026-08-05,石塚 裕惺,読売ジャイアンツ,広島東洋カープ,6,三,4,3,1,1,0,0,0,0,2
20260805-c-g-13,2026-08-05,佐々木 俊輔,読売ジャイアンツ,広島東洋カープ,7,中,4,4,2,1,1,0,0,1,2
20260805-c-g-13,2026-08-05,モンテロ,広島東洋カープ,読売ジャイアンツ,5,一,4,3,0,0,0,0,0,0,1
20260805-c-g-13,2026-08-05,小園 海斗,広島東洋カープ,読売ジャイアンツ,6,遊,4,4,1,1,0,0,0,0,1
20260805-c-g-13,2026-08-05,佐々木 泰,広島東洋カープ,読売ジャイアンツ,7,右,4,4,2,2,0,0,0,0,2
20260805-c-g-13,2026-08-05,石原 貴規,広島東洋カープ,読売ジャイアンツ,8,捕,2,2,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,知念 大成,読売ジャイアンツ,広島東洋カープ,8,右,3,3,2,2,0,0,0,1,2
20260805-c-g-13,2026-08-05,井上 温大,読売ジャイアンツ,広島東洋カープ,9,投,3,1,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,森 翔平,広島東洋カープ,読売ジャイアンツ,9,投,2,2,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,秋山 翔吾,広島東洋カープ,読売ジャイアンツ,8,打,1,1,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,持丸 泰輝,広島東洋カープ,読売ジャイアンツ,9,捕,1,1,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,笹原 操希,読売ジャイアンツ,広島東洋カープ,8,右,1,1,0,0,0,0,0,0,0
20260805-c-g-13,2026-08-05,丸 佳浩,読売ジャイアンツ,広島東洋カープ,9,打,1,1,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,長岡 秀樹,東京ヤクルトスワローズ,中日ドラゴンズ,1,遊,4,4,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,サンタナ,東京ヤクルトスワローズ,中日ドラゴンズ,2,左,4,4,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,鈴木 叶,東京ヤクルトスワローズ,中日ドラゴンズ,3,捕,3,3,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,福永 裕基,中日ドラゴンズ,東京ヤクルトスワローズ,1,二,4,4,2,2,0,0,0,1,2
20260805-d-s-15,2026-08-05,村松 開人,中日ドラゴンズ,東京ヤクルトスワローズ,2,遊,4,4,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,細川 成也,中日ドラゴンズ,東京ヤクルトスワローズ,3,左,4,2,1,1,0,0,0,1,3
20260805-d-s-15,2026-08-05,サノー,中日ドラゴンズ,東京ヤクルトスワローズ,4,一,4,3,1,1,0,0,0,1,1
20260805-d-s-15,2026-08-05,石川 昂弥,中日ドラゴンズ,東京ヤクルトスワローズ,5,三,4,3,1,1,0,0,0,1,2
20260805-d-s-15,2026-08-05,ボスラー,中日ドラゴンズ,東京ヤクルトスワローズ,6,右,4,4,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,増田 珠,東京ヤクルトスワローズ,中日ドラゴンズ,4,右,3,3,1,0,1,0,0,0,1
20260805-d-s-15,2026-08-05,モンテル,東京ヤクルトスワローズ,中日ドラゴンズ,5,中,3,3,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,赤羽 由紘,東京ヤクルトスワローズ,中日ドラゴンズ,6,一,3,2,0,0,0,0,0,1,0
20260805-d-s-15,2026-08-05,石伊 雄太,中日ドラゴンズ,東京ヤクルトスワローズ,7,捕,4,3,0,0,0,0,0,0,1
20260805-d-s-15,2026-08-05,岡林 勇希,中日ドラゴンズ,東京ヤクルトスワローズ,8,中,4,3,1,0,1,0,0,0,1
20260805-d-s-15,2026-08-05,涌井 秀章,中日ドラゴンズ,東京ヤクルトスワローズ,9,投,2,1,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,内山 壮真,東京ヤクルトスワローズ,中日ドラゴンズ,7,二,3,3,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,山野 太一,東京ヤクルトスワローズ,中日ドラゴンズ,8,投,1,1,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,武岡 龍世,東京ヤクルトスワローズ,中日ドラゴンズ,9,三,3,3,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,西村 瑠伊斗,東京ヤクルトスワローズ,中日ドラゴンズ,8,打,1,1,1,1,0,0,0,0,1
20260805-d-s-15,2026-08-05,板山 祐太郎,中日ドラゴンズ,東京ヤクルトスワローズ,9,打,1,1,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,石井 巧,東京ヤクルトスワローズ,中日ドラゴンズ,8,打,1,1,0,0,0,0,0,0,0
20260805-d-s-15,2026-08-05,阿部 寿樹,中日ドラゴンズ,東京ヤクルトスワローズ,9,打,1,1,0,0,0,0,0,0,0
20260805-db-t-15,2026-08-05,近本 光司,阪神タイガース,横浜DeNAベイスターズ,1,中,5,5,1,1,0,0,0,0,1
20260805-db-t-15,2026-08-05,森下 翔太,阪神タイガース,横浜DeNAベイスターズ,2,右,5,5,1,1,0,0,0,0,1
20260805-db-t-15,2026-08-05,佐藤 輝明,阪神タイガース,横浜DeNAベイスターズ,3,三,4,3,1,1,0,0,0,0,2
20260805-db-t-15,2026-08-05,度会 隆輝,横浜DeNAベイスターズ,阪神タイガース,1,左,5,4,1,1,0,0,0,1,2
20260805-db-t-15,2026-08-05,牧 秀悟,横浜DeNAベイスターズ,阪神タイガース,2,二,5,4,1,1,0,0,0,0,2
20260805-db-t-15,2026-08-05,佐野 恵太,横浜DeNAベイスターズ,阪神タイガース,3,一,5,4,1,0,1,0,0,1,2
20260805-db-t-15,2026-08-05,大山 悠輔,阪神タイガース,横浜DeNAベイスターズ,4,一,4,3,2,1,0,0,1,1,3
20260805-db-t-15,2026-08-05,ガルシア,阪神タイガース,横浜DeNAベイスターズ,5,左,4,4,1,0,0,0,1,4,1
20260805-db-t-15,2026-08-05,伏見 寅威,阪神タイガース,横浜DeNAベイスターズ,6,捕,4,3,1,1,0,0,0,0,2
20260805-db-t-15,2026-08-05,元山 飛優,阪神タイガース,横浜DeNAベイスターズ,7,遊,2,2,0,0,0,0,0,0,0
20260805-db-t-15,2026-08-05,熊谷 敬宥,阪神タイガース,横浜DeNAベイスターズ,8,二,4,4,1,1,0,0,0,2,1
20260805-db-t-15,2026-08-05,髙橋 遥人,阪神タイガース,横浜DeNAベイスターズ,9,投,1,1,0,0,0,0,0,0,0
20260805-db-t-15,2026-08-05,エンカーナシオン,横浜DeNAベイスターズ,阪神タイガース,4,右,4,4,2,2,0,0,0,3,2
20260805-db-t-15,2026-08-05,筒香 嘉智,横浜DeNAベイスターズ,阪神タイガース,5,三,5,5,1,0,0,0,1,2,1
20260805-db-t-15,2026-08-05,松尾 汐恩,横浜DeNAベイスターズ,阪神タイガース,6,捕,5,5,3,2,1,0,0,0,3
20260805-db-t-15,2026-08-05,関根 大気,横浜DeNAベイスターズ,阪神タイガース,7,中,5,5,2,1,1,0,0,2,2
20260805-db-t-15,2026-08-05,宮下 朝陽,横浜DeNAベイスターズ,阪神タイガース,8,遊,4,4,2,0,1,0,1,2,2
20260805-db-t-15,2026-08-05,東 克樹,横浜DeNAベイスターズ,阪神タイガース,9,投,3,2,0,0,0,0,0,0,0
20260805-db-t-15,2026-08-05,立石 正広,阪神タイガース,横浜DeNAベイスターズ,9,打,3,3,0,0,0,0,0,0,0
20260805-db-t-15,2026-08-05,中野 拓夢,阪神タイガース,横浜DeNAベイスターズ,7,打,1,1,1,1,0,0,0,0,1
20260805-db-t-15,2026-08-05,勝又 温史,横浜DeNAベイスターズ,阪神タイガース,9,打,1,1,1,1,0,0,0,0,1
20260805-db-t-15,2026-08-05,神里 和毅,横浜DeNAベイスターズ,阪神タイガース,4,中,1,1,0,0,0,0,0,0,0
20260805-db-t-15,2026-08-05,福島 圭音,阪神タイガース,横浜DeNAベイスターズ,7,打,1,1,0,0,0,0,0,0,0
20260805-h-f-16,2026-08-05,野村 佑希,北海道日本ハムファイターズ,福岡ソフトバンクホークス,1,左,5,4,2,2,0,0,0,0,3
20260805-h-f-16,2026-08-05,万波 中正,北海道日本ハムファイターズ,福岡ソフトバンクホークス,2,右,5,5,2,1,0,0,1,1,2
20260805-h-f-16,2026-08-05,水野 達稀,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,遊,3,2,0,0,0,0,0,0,1
20260805-h-f-16,2026-08-05,レイエス,北海道日本ハムファイターズ,福岡ソフトバンクホークス,4,指,4,4,1,1,0,0,0,0,1
20260805-h-f-16,2026-08-05,郡司 裕也,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,一,4,3,0,0,0,0,0,1,0
20260805-h-f-16,2026-08-05,正木 智也,福岡ソフトバンクホークス,北海道日本ハムファイターズ,1,右,4,3,1,1,0,0,0,0,2
20260805-h-f-16,2026-08-05,周東 佑京,福岡ソフトバンクホークス,北海道日本ハムファイターズ,2,中,4,4,1,0,1,0,0,0,1
20260805-h-f-16,2026-08-05,近藤 健介,福岡ソフトバンクホークス,北海道日本ハムファイターズ,3,左,4,3,1,0,1,0,0,3,2
